ID,Timestamp,DateTime,DeviceName,Value,RawPayload
46467,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [A8 00 37 26 C2 02 02 00 18 03 01 54]
46468,1.78931E+12,9/13/2026 20:32,SomniGuard,71.6,SpO2:97.8% BPM:72 [A9 00 37 26 CC 02 02 00 18 03 01 54]
46469,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [AA 00 37 26 C2 02 02 00 18 03 01 54]
46470,1.78931E+12,9/13/2026 20:32,SomniGuard,71.6,SpO2:97.8% BPM:72 [AB 00 37 26 CC 02 02 00 18 03 01 54]
46471,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [AC 00 37 26 C2 02 02 00 18 03 01 54]
46472,1.78931E+12,9/13/2026 20:32,SomniGuard,71.6,SpO2:97.8% BPM:72 [AD 00 37 26 CC 02 03 00 18 03 01 54]
46473,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [AE 00 37 26 C2 02 02 00 18 03 01 54]
46474,1.78931E+12,9/13/2026 20:32,SomniGuard,71.6,SpO2:97.8% BPM:72 [AF 00 37 26 CC 02 02 00 18 03 01 54]
46475,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [B0 00 37 26 C2 02 02 00 18 03 01 54]
46476,1.78931E+12,9/13/2026 20:32,SomniGuard,71.6,SpO2:97.8% BPM:72 [B1 00 37 26 CC 02 02 00 18 03 01 54]
46477,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [B2 00 37 26 C2 02 02 00 18 03 01 54]
46478,1.78931E+12,9/13/2026 20:32,SomniGuard,71.6,SpO2:97.8% BPM:72 [B3 00 37 26 CC 02 02 00 18 03 01 54]
46479,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [B4 00 37 26 C2 02 02 00 18 03 01 54]
46480,1.78931E+12,9/13/2026 20:32,SomniGuard,71.6,SpO2:97.8% BPM:72 [B5 00 37 26 CC 02 02 00 18 03 01 54]
46481,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [B6 00 37 26 C2 02 02 00 18 03 01 54]
